33405617	Calcific aortic valve disease (CAVD) is the third leading cause of cardiovascular disease. CAVD exhibits progressive disruption of the normally highly organized and aligned extracellular matrix (ECM) structure within the valve leaflets simultaneously with myofibroblastic and/or osteogenic differentiation of indigenous endogenous valve interstitial cells (VIC). It is unclear how the alignment of VIC within their 3D microenvironment drives VIC phenotype or how alignment affects cellular responses to biochemical cues in physiological or pathological conditions. In this study, we implement a photolithographic technique to control the alignment and elongation of both normal and diseased human aortic VIC (HAVIC) within microengineered 3D hydrogels consisting of methacrylated hyaluronic acid and methacrylated gelatin. Stripe micropatterning created distinct alignment of HAVIC within a 3D culture system, which promoted spreading and enhanced their activation and osteogenic differentiation in pro-osteogenic conditions. HAVIC from a patient with CAVD exhibited greater susceptibility to myofibroblastic and osteogenic differentiation in culture. The roles of conjugated basic fibroblastic growth factor (bFGF) and RhoA/ROCK pathway in regulating HAVIC phenotypes were also investigated in the presence of aligned microtopography. The addition of bFGF was preventative to osteogenic differentiation for healthy HAVIC; however, it promoted osteogenic differentiation in diseased HAVIC. Inhibition of the ROCK pathway only decreased osteogenic differentiation for diseased HAVIC in the aligned formation. Collectively, these results improve our knowledge of the effects that VIC alignment has on VIC phenotypes and valve disease progression. The cell culture platform also enables a better understanding of the interplay between topography, biochemical cues, and VIC differentiation and provides information useful for directing differentiation as well as valve tissue regeneration.
30846207	OIP5-AS1, a highly abundant imprinted long non-coding RNA (lncRNA), has been implicated in calcific aortic valve disease (CAVD). However, the function and underlying mechanism of OIP5-AS1 in CAVD progression remains unknown. In this study, osteoblastic differentiation of valve interstitial cells (VICs) isolated from human calcific aortic valves was induced by osteogenic medium. The protein levels of osteogenic markers were determined by immunofluorescence and western blotting. OIP5-AS1, miR-137 and TWIST-related protein 1 (TWIST1) expressions were detected by quantitative real-time PCR (qRT-PCR). ALP activity was evaluated by spectrophotometry. Mineralized bone matrix formation was assessed by Alizarin Red S staining. The interaction between OIP5-AS1 and miR-137 was studied using luciferase reporter assay, RNA pull-down assay and RNA-binding protein immunoprecipitation (RIP) assay. Luciferase reporter assay was also used to identify the possible interaction between miR-137 and TWIST11. The results showed that downregulated expression of OIP5-AS1 was observed in human aortic VICs after osteogenic induction. In vitro experiments revealed that OIP5-AS1 acted as a negative regulator of osteogenic differentiation. Mechanistically, we further showed that OIP5-AS1 could relieve osteogenic differentiation of VICs via upregulating miR-137 target gene TWIST1. Our study provides novel mechanistic insights into the cross-talk between OIP5-AS1, miR-137, and TWIST11, shedding light on the therapy for CAVD.
30796046	Heart valve cells mediate extracellular matrix (ECM) remodeling during postnatal valve leaflet stratification, but phenotypic and transcriptional diversity of valve cells in development is largely unknown. Single cell analysis of mouse heart valve cells was used to evaluate cell heterogeneity during postnatal ECM remodeling and leaflet morphogenesis. The transcriptomic analysis of single cells from postnatal day (P)7 and P30 murine aortic (AoV) and mitral (MV) heart valves uncovered distinct subsets of melanocytes, immune and endothelial cells present at P7 and P30. By contrast, interstitial cell populations are different from P7 to P30. P7 valve leaflets exhibit two distinct collagen- and glycosaminoglycan-expressing interstitial cell clusters, and prevalent ECM gene expression. At P30, four interstitial cell clusters are apparent with leaflet specificity and differential expression of complement factors, ECM proteins and osteogenic genes. This initial transcriptomic analysis of postnatal heart valves at single cell resolution demonstrates that subpopulations of endothelial and immune cells are relatively constant throughout postnatal development, but interstitial cell subpopulations undergo changes in gene expression and cellular functions in primordial and mature valves.
30746757	Both aortic and mitral valves calcify in pathological conditions; however, the prevalence of aortic valve calcification is high whereas mitral valve leaflet calcification is somewhat rare. Patterns of valvular calcification may differ due to valvular architecture, but little is known to that effect. In this study, we investigated the intrinsic osteogenic differentiation potential of aortic versus mitral valve interstitial cells provided minimal differentiation conditions. For the assessment of calcification at the cellular level, we used classic inducers of osteogenesis in stem cells: \xce\xb2-glycerophosphate (\xce\xb2-Gly), dexamethasone (Dex), and ascorbate (Asc). In addition to proteomic analyses, osteogenic markers and calcium precipitates were evaluated across treatments of aortic and mitral valve cells. The combination of \xce\xb2-Gly, Asc, and Dex induced aortic valve interstitial cells to synthesize extracellular matrix, overexpress osteoblastic markers, and deposit calcium. However, no strong evidence showed the calcification of mitral valve interstitial cells. Mitral cells mainly responded to Asc and Dex by cell activation. These findings provide a deeper understanding of the physiological properties of aortic and mitral valves and tendencies for calcific changes within each valve type, contributing to the development of future therapeutics for heart valve diseases.
30579537	Aortic valve (AoV) calcification occurs via a pathophysiologic process that includes osteoblastic differentiation of valvular interstitial cells (VICs). Histone deacetylases (HDACs) have been shown to be involved in the pathogenesis of vascular diseases. Here, we investigated the role of HDAC6 in AoV calcification.
30464116	The aim of this study was to explore the function of miR-138 in the pathogenesis of degenerative calcific aortic valve disease (DCAVD).Aortic valve calcification tissue and normal tissue from DCAVD patients were collected to detect the expression of miR-138 by qRT-PCR, and immunohistochemical staining was performed to identify the phenotype of valve interstitial cells. QRT-PCR was performed to analyze the expression of miR-138, Runx2, MSX2, and ALP at day 7 after osteogenic differentiation. Alkaline phosphatase activity assay was performed at day 14 after osteogenic differentiation. Alizarin red staining was used to analyze the calcium nodule formation. TargetScan was used to predict potential targets of miR-138. QRT-PCR and Western blotting were performed to analyze the expression of FOXC1 in valve interstitial cells (VICs). The aortic valve calcification was evaluated by quantitative analysis of the velocity in the aortic annulus and transvalvular pressure gradients.In this study, we demonstrated the role of miR-138 in VIC osteogenesis. QRT-PCR results revealed miR-138 was significantly down-regulated in calcified aortic valves compared with non-calcified valves. MiR-138 overexpression inhibited VIC osteogenic differentiation in vitro, while down-regulation of miR-138 enhanced the process. Target prediction analysis and dual-luciferase reporter assay confirmed FOXC1 was a direct target of miR-138. Further research found FOXC1 overexpression promoted VIC osteogenic differentiation. In addition, animal experiments validated indirectly miR-138 could suppress aortic valve calcification.Our findings suggest miR-138 could function as a new inhibitor of VIC osteogenic differentiation, which may act by targeting FOXC1.
30246479	We have previously demonstrated that Lrp5/6/\xce\xb2-catenin plays an important role in valve calcification with a specific osteogenic phenotype defined by increased bone mineral content and overall valve thickening. Recent studies indicate that TIEG1 may be involved in mediating the Wnt signaling pathway in bone, which is known to play critical roles in osteoblast differentiation and bone mineralization. Therefore, we sought to test the role of TIEG1 in mediating Wnt signaling, in an established model of hypercholesterolemic valve disease. Our previous model treated null mice with cholesterol diets: Lrp5  mice versus wild-type control (n = 180). Group I (n = 60) normal diet, Group II (n = 60) 0.25% chol diet (w/w), and Group III (n = 60) 0.25% (w/w) chol diet + atorv was tested for gene expression for TIEG1, Lrp6, and Runx2. Real-time polymerase chain reaction confirmed that there is upregulation of the gene expression for TIEG1 and Runx2 in the hypercholesterolemic double knockout and single knockout valves as compared with controls with a mild increase in Lrp6. To confirm the mechanism, coexpression of \xce\xb2-catenin, TIEG1, and LEF1 in valve cells in vitro, led to the coactivation of the TOPFLASH reporter, which was further confirmed by the observation that TIEG1 and \xce\xb2-catenin colocalize with one another in the nucleus of valvular interstitial cells (VICs) following stimulation with transforming growth factor-\xce\xb2 treatment, an established activator of TIEG1. Taken together, these data implicate an important role for TIEG1 in mediating valve osteogenesis.
30524301	Inflammation and mechanical stress trigger expression of osteogenic genes in VICs in a side-specific manner, while inhibiting the myofibroblastic pathway. Stretch and lipopolysaccharide synergistically increase calcification.
30371255	Background Aortic valve sclerosis ( AVS c), the early asymptomatic presentation of calcific aortic valve (AV) disease, affects 25% to 30% of patients aged >65 years. In vitro and ex vivo experiments with antioxidant strategies and antagonists of osteogenic differentiation revealed that AVS c is reversible. In this study, we characterized the underlying changes in the extracellular matrix architecture and valve interstitial cell activation in AVSc and tested in vitro and in vivo the activity of a clinically approved SOD (superoxide dismutase) mimic and redox-active drug MnTnBu OE -2-PyP controls AV thickening in a murine model of AVS c. Because this compound has been approved recently for clinical use, this work could shift the focus for the treatment of calcific AV disease, moving from AV stenosis to an earlier presentation ( AVS c) that could be more responsive to medical therapies.
30053524	Calcific aortic valve disease (CAVD) is a leading cause of cardiovascular mortality and lacks non-surgical treatment. The pathogenesis of CAVD involves perturbation of valvular cells by mechanical stimuli, including shear stress, pressure load and leaflet stretch, of which the molecular mechanism requires further elucidation. We recently demonstrated that knockout (KO) of Cnn2 gene that encodes calponin isoform 2, a mechanoregulated cytoskeleton protein, attenuates atherosclerosis in ApoE KO mice. Here we report that Cnn2 KO also decreased calcification of the aortic valve in ApoE KO mice, an established model of CAVD. Although myeloid cell-specific Cnn2 KO highly effectively attenuated vascular atherosclerosis that shares many pathogenic processes with CAVD, it did not reduce aortic valve calcification in ApoE KO mice. Indicating a function in the pathogenesis of CAVD, calponin 2 participates in myofibroblast differentiation that is a leading step in the development of CAVD. The aortic valves of ApoE KO mice exhibited increased expression of calponin 2 and smooth muscle actin (SMA), a hallmark of myofibroblasts. The expression of calponin 2 increased during myofibroblast-like differentiation of primary sheep aortic valve interstitial cells and during the osteogenic differentiation of mouse myofibroblasts. Cnn2 KO attenuated TGF\xce\xb21-induced differentiation of myofibroblasts in culture as shown by the lower expression of SMA and less calcification than that of wild type (WT) cells. These findings present calponin 2 as a novel molecular target for the treatment and prevention of CAVD.
30026273	Objective- Calcific aortic valve disease is the most prevalent valvulopathy in Western countries. An unanticipated pathogenetic clue involving IFN (interferon) was disclosed by the finding of constitutive type I IFN activity associated with aortic valve calcification in children with the atypical Singleton-Merten syndrome. On this basis, the role of type I IFN on inflammation and calcification in human aortic valve interstitial cells (AVIC) was examined. Approach and Results- IFN-\xce\xb1 was weakly proinflammatory but potentiated lipopolysaccharide-mediated activation of NF (nuclear factor)-\xce\xbaB and the ensuing induction of proinflammatory molecules in human AVIC. Stimulation with IFN-\xce\xb1 and in combination with lipopolysaccharide promoted osteoblast-like differentiation characterized by increased osteoblastic gene expression, BMP (bone morphogenetic protein)-2 secretion, and ectopic phosphatase activity. Sex differences were observed. Likewise, IFN-\xce\xb1 treatment of human AVICs in osteogenic medium resulted in increased formation of calcific nodules. Strikingly, IFN-\xce\xb1-mediated calcification was significantly higher in AVICs from males, and was blocked by tofacitinib, a JAK (Janus kinase) inhibitor, and by a BMP antagonist. A female-specific protective mechanism involving the activation of PI3K-Akt (protein kinase B) pathways and cell survival was disclosed. Females exhibited higher levels of BCL2 in valve cells and tissues and lower annexin V staining on cell stimulation. Conclusions- IFN-\xce\xb1 acts as a proinflammatory and pro-osteogenic cytokine in AVICs, its effects being potentiated by lipopolysaccharide. Results also uncovered sex differences with lower responses in female AVICs and sex-specific mechanisms involving apoptosis. Data point to JAK/STAT (signal transducer and activator of transcription) system as a potential therapeutic target for calcific aortic valve disease.
29679571	Osteoblastic differentiation of aortic valve interstitial cells (AVICs) is the central process in the development of calcific aortic valve disease (CAVD). Metformin is a widely used first-line antidiabetic drug, and recently, pleiotropic benefits of metformin beyond hypoglycemia have been reported in the cardiovascular system. Here, we examined the effect of metformin on the osteoblastic differentiation of human AVICs. Our results showed that metformin ameliorated TGF-\xce\xb21-induced production of osteogenic proteins Runx2 and osteopontin as well as calcium deposition in the cultured human AVICs. Experiments using AICAR, Compound C and AMPK\xce\xb1 siRNA showed that the beneficial effect of metformin on TGF-\xce\xb21-induced osteoblastic differentiation of human AVICs was mediated by AMPK\xce\xb1. Moreover, metformin inhibited the TGF-\xce\xb21-induced activation of \xce\xb2-catenin, and \xce\xb2-catenin siRNA blocked TGF-\xce\xb21-induced osteoblastic differentiation of AVICs. Smad2/3 and JNK were phosphorylated to promote the TGF-\xce\xb21-induced activation of \xce\xb2-catenin and osteoblastic differentiation of AVICs, and metformin also alleviated TGF-\xce\xb21-induced activation of Smad2/3 and JNK. In conclusion, our results suggest a beneficial effect of metformin based on the prevention of osteoblastic differentiation of human AVICs via inhibition of \xce\xb2-catenin, which indicates the therapeutic potential of metformin for CAVD.
29308559	Comparative in vitro study examined the osteogenic potential of interstitial cells of aortic valve obtained from the patients with aortic stenosis and from control recipients of orthotopic heart transplantation with intact aortic valve. The osteogenic inductors augmented mineralization of aortic valve interstitial cells (AVIC) in patients with aortic stenosis in comparison with the control level. Native AVIC culture of aortic stenosis patients demonstrated overexpression of osteopontin gene (OPN) and underexpression of osteoprotegerin gene (OPG) in comparison with control levels. In both groups, AVIC differentiation was associated with overexpression of RUNX2 and SPRY1 genes. In AVIC of aortic stenosis patients, expression of BMP2 gene was significantly greater than the control level. The study revealed an enhanced sensitivity of AVIC to osteogenic inductors in aortic stenosis patients, which indicates probable implication of OPN, OPG, and BMP2 genes in pathogenesis of aortic valve calcification.
29227539	Herein, we hypothesized that pro-osteogenic MicroRNAs (miRs) could play functional roles in the calcification of the aortic valve and aimed to explore the functional role of miR-29b in the osteoblastic differentiation of human aortic valve interstitial cells (hAVICs) and the underlying molecular mechanism. Osteoblastic differentiation of hAVICs isolated from human calcific aortic valve leaflets obtained intraoperatively was induced with an osteogenic medium. Alizarin red S staining was used to evaluate calcium deposition. The protein levels of osteogenic markers and other proteins were evaluated using western blotting and/or immunofluorescence while qRT-PCR was applied for miR and mRNA determination. Bioinformatics and luciferase reporter assay were used to identify the possible interaction between miR-29b and TGF-\xce\xb23. Calcium deposition and the number of calcification nodules were pointedly and progressively increased in hAVICs during osteogenic differentiation. The levels of osteogenic and calcification markers were equally increased, thus confirming the mineralization of hAVICs. The expression of miR-29b was significantly increased during osteoblastic differentiation. Furthermore, the osteoblastic differentiation of hAVICs was significantly inhibited by the miR-29b inhibition. TGF-\xce\xb23 was markedly downregulated while Smad3, Runx2, wnt3, and \xce\xb2-catenin were significantly upregulated during osteogenic induction at both the mRNA and protein levels. These effects were systematically induced by miR-29b overexpression while the inhibition of miR-29b showed the inverse trends. Moreover, TGF-\xce\xb23 was a direct target of miR-29b. Inhibition of miR-29b hinders valvular calcification through the upregulation of the TGF-\xce\xb23 via inhibition of wnt/\xce\xb2-catenin and RUNX2/Smad3 signaling pathways.
29016735	Emerging evidence indicates that long non-coding RNAs (lncRNAs) play a vital role in cardiovascular physiology and pathology. Although the lncRNA TUG1 is implicated in atherosclerosis, its function in calcific aortic valve disease (CAVD) remains unknown.
28488393	Calcific aortic valve disease (CAVD) is a major cardiovascular disorder caused by osteogenic differentiation of valvular interstitial cells (VICs) within aortic valves. Conventional methods like colorimetric assays and histology fail to detect small calcium depositions during in-vitro VIC cultures. Laser-induced breakdown spectroscopy (LIBS) is a robust analytical tool used for inorganic materials characterizations, but relatively new to biomedical applications. We employ LIBS, for the first time, for quantitative in-vitro detection of calcium depositions in VICs at various osteogenic differentiation stages. VICs isolated from porcine aortic valves were cultured in osteogenic media over various days. Colorimetric calcium assays based on arsenazo dye and Von Kossa staining measured the calcium depositions within VICs. Simultaneously, LIBS signatures for Ca I (422.67 nm) atomic emission lines were collected for estimating calcium depositions in lyophilized VIC samples. Our results indicate excellent linear correlation between the calcium assay and our LIBS measurements. Furthermore, unlike the assay results, the LIBS results could resolve calcium signals from cell samples with as early as 2 days of osteogenic culture. Quantitatively, the LIBS measurements establish the limit of detection for calcium content in VICs to be \xe2\x88\xbc0.17\xc2\xb10.04 \xce\xbcg which indicates a 5-fold improvement over calcium assay. Picture: Quantitative LIBS enables in-vitro analysis for early stage detection of calcium deposition within aortic valvular interstitial cells (VICs).
29148548	Calcific aortic valve disease (CAVD) is the most frequent cardiac valve pathology. Its standard treatment consists of surgical replacement either with mechanical (metal made) or biological (animal tissue made) valve prostheses, both of which have glaring deficiencies. In the search for novel materials to manufacture artificial valve tissue, we have conducted a high-throughput screening with subsequent up-scaling to identify non-degradable polymer substrates that promote valve interstitial cells (VICs) adherence/growth and, at the same time, prevent their evolution toward a pro-calcific phenotype. Here, we provide evidence that one of the two identified \'hit\' polymers, poly(methoxyethylmethacrylate-co-diethylaminoethylmethacrylate), provided robust VICs adhesion and maintained the healthy VICs phenotype without inducing pro-osteogenic differentiation. This ability was also maintained when the polymer was used to coat a non-woven poly-caprolactone (PCL) scaffold using a novel solvent coating procedure, followed by bioreactor-assisted VICs seeding. Since we observed that VICs had an increased secretion of the elastin-maturing component MFAP4 in addition to other valve-specific extracellular matrix components, we conclude that valve implants constructed with this polyacrylate will drive the biological response of human valve-specific cells.
28821833	Calcific aortic valve disease (CAVD) is the most common heart valve disorder, yet its mechanism remains poorly understood. Valve interstitial cells (VICs) are the prevalent cells in aortic valve and their osteogenic differentiation may be responsible for calcific nodule formation in CAVD pathogenesis. Emerging evidence shows microRNA (miRNA, or miR) can function as important regulators of many pathological processes, including osteogenic differentiation. Here, we aimed to explore the function of miR-449c-5p in CAVD pathogenesis. In this study, we demonstrated the role of miR-449c-5p in VICs osteogenesis. MiRNA microarray assay and qRT-PCR results revealed miR-449c-5p was significantly down-regulated in calcified aortic valves compared with non-calcified valves. MiR-449c-5p overexpression inhibited VICs osteogenic differentiation in vitro, whereas down-regulation of miR-449c-5p enhanced the process. Target prediction analysis and dual-luciferase reporter assay confirmed Smad4 was a direct target of miR-449c-5p. Furthermore, knockdown of Smad4 inhibited VICs osteogenic differentiation, similar to the effect observed in up-regulation miR-449c-5p. In addition, animal experiments proved indirectly miR-449c-5p could alleviate aortic valve calcification. Our data suggested miR-449c-5p could function as a new inhibitory regulator of VICs osteogenic differentiation, which may act by targeting Smad4. MiR-449c-5p may be a potential therapeutic target for CAVD.
28607103	Mitochondrial changes occur during cell differentiation and cardiovascular disease. DRP1 (dynamin-related protein 1) is a key regulator of mitochondrial fission. We hypothesized that DRP1 plays a role in cardiovascular calcification, a process involving cell differentiation and a major clinical problem with high unmet needs.
28522163	Emerging evidences have indicated that long non-coding RNAs (lncRNAs) play vital roles in cardiovascular physiology and pathology. The lncRNA MALAT1, a highly abundant and conserved imprinted gene, has been implicated in many cardiovascular diseases. However, the function of MALAT1 in calcific aortic valve disease (CAVD) remains unknown. This study sought to document the function and underlying mechanism of MALAT1 in regulating CAVD.
28438736	The transition of aortic valve interstitial cells (AVICs) to myofibroblastic and osteoblast-like phenotypes plays a critical role in calcific aortic valve disease progression. Several microRNAs (miRs) are implicated in stem cell differentiation into osteoblast. We hypothesized that an epigenetic mechanism regulates valvular pro-osteogenic activity. This study examined miR profile in AVICs of calcified valves and identified miRs responsible for AVIC phenotypic transition.
28362018	Calcific aortic valve disease (CAVD) is common among the elderly, and aortic valve interstitial cells (AVICs) exhibit unique inflammatory and osteogenic responses to pro-inflammatory stimulation which play an important role in valvular fibrosis and calcification. Thus, suppression of AVIC pro-inflammatory response may have therapeutic utility for prevention of CAVD progression. Interleukin (IL)-37, an anti-inflammatory cytokine, reduces tissue inflammation.
28283241	The purpose of the present study was to comprehensively compare the phenotype profile of infiltrated macrophages in human noncalcified and calcific aortic valves, and to determine whether the shift of macrophage polarization modulates valvular calcification in vitro.
28179397	Calcification of the aortic valve leads to increased leaflet stiffness and consequently to the development of calcific aortic valve disease. However, the underlying molecular and cellular mechanisms of calcification remain unclear. Here, we identified that dipeptidyl peptidase-4 (DPP-4, also known as CD26) increases valvular calcification and promotes calcific aortic valve disease progression.
28111052	The calcific aortic valve (AV) disease is a common disease with the unclear mechanism, and optimal pharmacological treatment remains unavailable. Epigenetic modulation by histone acetyltransferase (HAT) plays a critical role in osteogenic transdifferentiation and atherosclerosis. The purposes of this study were to investigate whether HAT contributes to the pathophysiology of AV calcification and assess the therapeutic potential of HAT inhibition.
28024939	Receptor for advanced glycation end products (RAGE) and endoplasmic reticulum (ER) stress have been shown to be involved in calcific aortic valve disease (CAVD). However, the association between RAGE and ER stress remains unknown in the pathogenesis of CAVD. The current study aims to test the hypothesis that RAGE deficiency alleviates aortic valve calcification via the inhibition of ER stress. Up-regulation of RAGE and ER stress markers in calcified human aortic valves were confirmed by immunoblotting. Aortic valve calcification was evaluated in atherosclerotic prone ApoE mice via inhibition of ER stress. HMGB1 induces AVIC osteoblastic differentiation and calcification through RAGE/ER stress/Sox9 pathway.
27761653	Calcific aortic valve disease (CAVD) is a major cardiovascular disorder in the developed countries. Male is a known risk factor in this disease; unfortunately, how sex contributes to CAVD is mostly unknown. The objective of this study is to determine whether valvular interstitial cells (VICs) isolated from male versus female aortic valves demonstrate difference in osteogenic differentiation and/or extracellular matrix (ECM) remodeling. VICs were isolated from male and female rat or porcine aortic valves and cultured in osteogenic media for 10, 15 and 20 days. The proliferation among male and female VICs was assessed by a cell growth assay. The matrix remodeling of the VIC samples was quantified using glycosaminoglycan (GAG), collagen type I and gelatin zymography assays. Early osteogenic marker expression was assessed using alkaline phosphatase (ALP) staining and enzyme activity assay and Alizarin Red S staining. Our result showed that proliferation of VICs was significantly greater in female than male after 12 days of culture in regular media. Additionally, male VICs showed elevated amounts of normalized GAG, collagen I, and activated matrix metallopreoteniase-2 expression compared to female. Similarly, ALP content was greater in male VICs than female at all time points. In addition, male VICs formed calcific nodules with greater size, % area and integrated density than females. The results from this research suggest that there is a sex-related difference in the events associated with osteogenic differentiation of the aortic VICs, where male VICs are more prone to calcification.
26631842	Current options for aortic valve replacements are non-viable and thus lack the ability to grow and remodel, which can be problematic for paediatric applications. Toward the development of living valve substitutes that can grow and remodel, porcine aortic valve interstitial cells (VICs) were isolated and encapsulated within proteolytically degradable and cell-adhesive poly(ethylene glycol) (PEG) hydrogels, in an effort to study their phenotypes and functions. The results showed that encapsulated VICs maintained high viability and proliferated within the hydrogels. The VICs actively remodelled the hydrogels via secretion of matrix metalloproteinase-2 (MMP-2) and deposition of new extracellular matrix (ECM) components, including collagens I and III. The soft hydrogels with compressive moduli of ~4.3 kPa quickly reverted VICs from an activated myofibroblastic phenotype to a quiescent, unactivated phenotype, evidenced by the loss of \xce\xb1-smooth muscle actin expression upon encapsulation. In an effort to promote VIC-mediated ECM production, ascorbic acid (AA) was supplemented in the medium to investigate its effects on VIC function and phenotype. AA treatment enhanced VIC spreading and proliferation, and inhibited apoptosis. AA treatment also promoted VIC-mediated ECM remodelling by increasing MMP-2 activity and depositing collagens I and III. AA treatment did not significantly influence the expression of \xce\xb1-smooth muscle actin (myofibroblast activation marker) and alkaline phosphatase (osteogenic differentiation marker). No calcification or nodule formation was observed within the cell-laden hydrogels, with or without AA treatment. These results suggest the potential of this system and the beneficial effect of AA in heart valve tissue engineering. Copyright \xc2\xa9 2015 John Wiley & Sons, Ltd.
28220141	Knowledge of how extracellular matrix (ECM) binding impacts valve interstitial cells (VICs) is critical not only to better understanding the etiology of valvular diseases but also to constructing living valve substitutes that can grow and remodel. Use of ECM-mimicking adhesive peptides with specific affinity to different receptors provides insights into adhesion-mediated cell signaling and downstream outcomes. Expression of adhesion receptors by VICs was assessed by flow cytometry and used to guide the choice of peptides studied. The peptide RGDS with affinity to multiple integrin receptors, and specific receptor-targeting peptides DGEA (integrin \xce\xb1), YIGSR (67kDa laminin/elastin receptor; 67LR), and VAPG (67LR) were incorporated into hydrogels to investigate their effects on VICs. DGEA, YIGSR, and VAPG alone were insufficient to induce stable VIC adhesion. As a result, these peptides were studied in combination with 1 mM RGDS. For VICs cultured on two-dimensional hydrogel surfaces, YIGSR and VAPG down-regulated the expression of smooth muscle \xce\xb1-actin (myofibroblast activation marker); DGEA promoted VIC adhesion and VIC-mediated ECM deposition and inhibited the activity of alkaline phosphatase (osteogenic differentiation marker). Further, YIGSR and DGEA in combination promoted ECM deposition while inhibiting both myofibroblastic and osteogenic differentiation. However, VICs behaved differently to adhesive ligands when cultured within three-dimensional hydrogels, with most VICs assuming a healthy, quiescent phenotype under all peptide conditions tested. DGEA promoted ECM deposition by VICs within hydrogels. Overall, we demonstrate that the presentation of defined peptides targeting specific adhesion receptors can be used to regulate VIC adhesion, phenotype and ECM synthesis.
27815266	Aortic stenosis (AS) is a chronic inflammatory disease, and calcification plays an important role in the progression of the disease. Galectin-3 (Gal-3) is a proinflammatory molecule involved in vascular osteogenesis in atherosclerosis. Therefore, we hypothesized that Gal-3 could mediate valve calcification in AS.
27376093	The pathogenesis of calcific aortic valvular disease (CAVD) involves an active inflammatory process of valvular interstitial cells (VICs) characterized by the activation of specific osteogenic signaling pathways and apoptosis. This process can be studied by analyzing certain molecular markers and gene expression pathways of spontaneous calcification. The purpose of our study is to investigate the role of sodium phosphate (Na3PO4) as a calcification promoter, with the aim of improving in vitro animal models for testing potential calcification inhibitors.
27304080	Nanofibrous scaffolds with defined architectures and anisotropic mechanical properties are attractive for many tissue engineering and regenerative medicine applications. Here, a novel electrospinning system is developed and implemented to fabricate continuous processable uniaxially aligned nanofiber yarns (UANY). UANY were processed into fibrous tissue scaffolds with defined anisotropic material properties using various textile-forming technologies, i.e., braiding, weaving, and knitting techniques. UANY braiding dramatically increased overall stiffness and strength compared to the same number of UANY unbraided. Human adipose derived stem cells (HADSC) cultured on UANY or woven and knitted 3D scaffolds aligned along local fiber direction and were >90% viable throughout 21 days. Importantly, UANY supported biochemical induction of HADSC differentiation toward smooth muscle and osteogenic lineages. Moreover, we integrated an anisotropic woven fiber mesh within a bioactive hydrogel to mimic the complex microstructure and mechanical behavior of valve tissues. Human aortic valve interstitial cells (HAVIC) and human aortic root smooth muscle cells (HASMC) were separately encapsulated within hydrogel/woven fabric composite scaffolds for generating scaffolds with anisotropic biomechanics and valve ECM like microenvironment for heart valve tissue engineering. UANY have great potential as building blocks for generating fiber-shaped tissues or tissue microstructures with complex architectures.
26996755	Calcific aortic valve disease (CAVD) is the most prevalent valve disease in the Western world. Recent difficulty in translating experimental results on statins to beneficial clinical effects warrants the need for understanding the role of valvular interstitial cells (VICs) in CAVD. In two-dimensional culture conditions, VICs undergo spontaneous activation similar to pathological differentiation, which intrinsically limits the use of in vitro models to study CAVD. Here, we hypothesized that a three-dimensional (3D) culture system based on naturally derived extracellular matrix polymers, mimicking the microenvironment of native valve tissue, could serve as a physiologically relevant platform to study the osteogenic differentiation of VICs.
26947381	Calcific aortic valve disease (CAVD) progression is a highly dynamic process whereby normally fibroblastic valve interstitial cells (VIC) undergo osteogenic differentiation, maladaptive extracellular matrix (ECM) composition, structural remodeling, and tissue matrix stiffening. However, how VIC with different phenotypes dynamically affect matrix properties and how the altered matrix further affects VIC phenotypes in response to physiological and pathological conditions have not yet been determined. In this study, we develop 3D hydrogels with tunable matrix stiffness to investigate the dynamic interplay between VIC phenotypes and matrix biomechanics. We find that VIC populated within hydrogels with valve leaflet like stiffness differentiate towards myofibroblasts in osteogenic media, but surprisingly undergo osteogenic differentiation when cultured within lower initial stiffness hydrogels. VIC differentiation progressively stiffens the hydrogel microenvironment, which further upregulates both early and late osteogenic markers. These findings identify a dynamic positive feedback loop that governs acceleration of VIC calcification. Temporal stiffening of pathologically lower stiffness matrix back to normal level, or blocking the mechanosensitive RhoA/ROCK signaling pathway, delays the osteogenic differentiation process. Therefore, direct ECM biomechanical modulation can affect VIC phenotypes towards and against osteogenic differentiation in 3D culture. These findings highlight the importance of the homeostatic maintenance of matrix stiffness to restrict pathological VIC differentiation.
26515875	Calcific aortic valve (AV) disease is known to be an inflammation-related process. High-mobility group box-1 (HMGB1) protein and Toll-like receptor 4 (TLR4) have been reported to participate in several inflammatory diseases. The purpose of the present study was to determine whether the HMGB1-TLR4 axis is involved in calcific AV disease, and to evaluate the effect of HMGB1, and its potential mechanisms, on the pro-osteogenic phenotype change of valvular interstitial cells (VICs).
26232165	Calcific aortic valve disease (CAVD) is the most common heart valve disease in the Western world. We previously proposed that valvular endothelial cells (VECs) replenish injured adult valve leaflets via endothelial-to-mesenchymal transformation (EndMT); however, whether EndMT contributes to valvular calcification is unknown. We hypothesized that aortic VECs undergo osteogenic differentiation via an EndMT process that can be inhibited by valvular interstitial cells (VICs).
25957738	Aortic valve calcification is characterized as the active process of aortic valve interstitial cells (AVICs), and considered as an inflammatory disease. As an antioxidant, the anti-inflammatory activity of Lazaroid has been exhibited in various models. We hypothesized that Lazaroid U-74389G would inhibit the osteoblastic differentiation of AVICs induced by IL-1\xce\xb2.
